country_from,country_to,indicator,year,value,unit,source,subcategory_1,subcategory_2,subcategory_3
AGO,MOZ,migrants,2010,35889,personnes,UNDESA,,,
AGO,MOZ,migrants,2015,37206,personnes,UNDESA,,,
AGO,MOZ,migrants,2020,39092,personnes,UNDESA,,,
AGO,MOZ,migrants,2024,40741,personnes,UNDESA,,,
COD,MOZ,migrants,2000,3705,personnes,UNDESA,,,
COD,MOZ,migrants,2005,5089,personnes,UNDESA,,,
COD,MOZ,migrants,2010,5799,personnes,UNDESA,,,
COD,MOZ,migrants,2015,9958,personnes,UNDESA,,,
COD,MOZ,migrants,2020,11458,personnes,UNDESA,,,
COD,MOZ,migrants,2024,11941,personnes,UNDESA,,,
LSO,MOZ,migrants,2000,4601,personnes,UNDESA,,,
LSO,MOZ,migrants,2005,6319,personnes,UNDESA,,,
LSO,MOZ,migrants,2010,7201,personnes,UNDESA,,,
LSO,MOZ,migrants,2015,7465,personnes,UNDESA,,,
LSO,MOZ,migrants,2020,7842,personnes,UNDESA,,,
LSO,MOZ,migrants,2024,8173,personnes,UNDESA,,,
ZAF,MOZ,migrants,2000,11835,personnes,UNDESA,,,
ZAF,MOZ,migrants,2005,16250,personnes,UNDESA,,,
ZAF,MOZ,migrants,2010,18519,personnes,UNDESA,,,
ZAF,MOZ,migrants,2015,19198,personnes,UNDESA,,,
ZAF,MOZ,migrants,2020,20171,personnes,UNDESA,,,
ZAF,MOZ,migrants,2024,21022,personnes,UNDESA,,,
CPV,MOZ,migrants,2000,4001,personnes,UNDESA,,,
CPV,MOZ,migrants,2005,5495,personnes,UNDESA,,,
CPV,MOZ,migrants,2010,6262,personnes,UNDESA,,,
CPV,MOZ,migrants,2015,6491,personnes,UNDESA,,,
CPV,MOZ,migrants,2020,6819,personnes,UNDESA,,,
CPV,MOZ,migrants,2024,7107,personnes,UNDESA,,,
NGA,MOZ,migrants,2000,3143,personnes,UNDESA,,,
NGA,MOZ,migrants,2005,4316,personnes,UNDESA,,,
NGA,MOZ,migrants,2010,4919,personnes,UNDESA,,,
NGA,MOZ,migrants,2015,5100,personnes,UNDESA,,,
NGA,MOZ,migrants,2020,5356,personnes,UNDESA,,,
NGA,MOZ,migrants,2024,5582,personnes,UNDESA,,,
IND,MOZ,migrants,2000,1441,personnes,UNDESA,,,
IND,MOZ,migrants,2005,1980,personnes,UNDESA,,,
IND,MOZ,migrants,2010,2256,personnes,UNDESA,,,
IND,MOZ,migrants,2015,2338,personnes,UNDESA,,,
IND,MOZ,migrants,2020,2455,personnes,UNDESA,,,
IND,MOZ,migrants,2024,2559,personnes,UNDESA,,,
PAK,MOZ,migrants,2000,828,personnes,UNDESA,,,
PAK,MOZ,migrants,2005,1139,personnes,UNDESA,,,
PAK,MOZ,migrants,2010,1298,personnes,UNDESA,,,
PAK,MOZ,migrants,2015,1345,personnes,UNDESA,,,
PAK,MOZ,migrants,2020,1412,personnes,UNDESA,,,
PAK,MOZ,migrants,2024,1472,personnes,UNDESA,,,
PRT,MOZ,migrants,2000,2669,personnes,UNDESA,,,
PRT,MOZ,migrants,2005,3665,personnes,UNDESA,,,
PRT,MOZ,migrants,2010,4178,personnes,UNDESA,,,
PRT,MOZ,migrants,2015,4331,personnes,UNDESA,,,
PRT,MOZ,migrants,2020,4549,personnes,UNDESA,,,
PRT,MOZ,migrants,2024,4741,personnes,UNDESA,,,
BDI,RWA,migrants,2000,56107,personnes,UNDESA,,,
BDI,RWA,migrants,2005,68762,personnes,UNDESA,,,
BDI,RWA,migrants,2010,64931,personnes,UNDESA,,,
BDI,RWA,migrants,2015,134501,personnes,UNDESA,,,
BDI,RWA,migrants,2020,131063,personnes,UNDESA,,,
BDI,RWA,migrants,2024,130912,personnes,UNDESA,,,
KEN,RWA,migrants,2000,2218,personnes,UNDESA,,,
KEN,RWA,migrants,2005,2617,personnes,UNDESA,,,
KEN,RWA,migrants,2010,2598,personnes,UNDESA,,,
KEN,RWA,migrants,2015,2581,personnes,UNDESA,,,
KEN,RWA,migrants,2020,2575,personnes,UNDESA,,,
KEN,RWA,migrants,2024,2572,personnes,UNDESA,,,
UGA,RWA,migrants,2000,79241,personnes,UNDESA,,,
UGA,RWA,migrants,2005,93430,personnes,UNDESA,,,
UGA,RWA,migrants,2010,92808,personnes,UNDESA,,,
UGA,RWA,migrants,2015,92195,personnes,UNDESA,,,
UGA,RWA,migrants,2020,92061,personnes,UNDESA,,,
UGA,RWA,migrants,2024,91955,personnes,UNDESA,,,
COD,RWA,migrants,2000,163420,personnes,UNDESA,,,
COD,RWA,migrants,2005,197717,personnes,UNDESA,,,
COD,RWA,migrants,2010,207397,personnes,UNDESA,,,
COD,RWA,migrants,2015,233744,personnes,UNDESA,,,
COD,RWA,migrants,2020,236657,personnes,UNDESA,,,
COD,RWA,migrants,2024,236385,personnes,UNDESA,,,
ERI,SOM,migrants,2005,18,personnes,UNDESA,,,
ERI,SOM,migrants,2010,37,personnes,UNDESA,,,
ERI,SOM,migrants,2015,34,personnes,UNDESA,,,
ERI,SOM,migrants,2020,36,personnes,UNDESA,,,
ERI,SOM,migrants,2024,48,personnes,UNDESA,,,
ETH,SOM,migrants,2000,555,personnes,UNDESA,,,
ETH,SOM,migrants,2005,1148,personnes,UNDESA,,,
ETH,SOM,migrants,2010,26183,personnes,UNDESA,,,
ETH,SOM,migrants,2015,13641,personnes,UNDESA,,,
ETH,SOM,migrants,2020,21764,personnes,UNDESA,,,
ETH,SOM,migrants,2024,28964,personnes,UNDESA,,,
YEM,SOM,migrants,2015,5883,personnes,UNDESA,,,
YEM,SOM,migrants,2020,13285,personnes,UNDESA,,,
YEM,SOM,migrants,2024,17680,personnes,UNDESA,,,
BDI,UGA,migrants,2000,60828,personnes,UNDESA,,,
BDI,UGA,migrants,2005,51836,personnes,UNDESA,,,
BDI,UGA,migrants,2010,36948,personnes,UNDESA,,,
BDI,UGA,migrants,2015,36471,personnes,UNDESA,,,
BDI,UGA,migrants,2020,53927,personnes,UNDESA,,,
BDI,UGA,migrants,2024,42181,personnes,UNDESA,,,
ERI,UGA,migrants,2000,28,personnes,UNDESA,,,
ERI,UGA,migrants,2005,148,personnes,UNDESA,,,
ERI,UGA,migrants,2010,5278,personnes,UNDESA,,,
ERI,UGA,migrants,2015,9379,personnes,UNDESA,,,
ERI,UGA,migrants,2020,15472,personnes,UNDESA,,,
ERI,UGA,migrants,2024,41731,personnes,UNDESA,,,
ETH,UGA,migrants,2000,236,personnes,UNDESA,,,
ETH,UGA,migrants,2005,340,personnes,UNDESA,,,
ETH,UGA,migrants,2010,1770,personnes,UNDESA,,,
ETH,UGA,migrants,2015,2364,personnes,UNDESA,,,
ETH,UGA,migrants,2020,3098,personnes,UNDESA,,,
ETH,UGA,migrants,2024,10059,personnes,UNDESA,,,
KEN,UGA,migrants,2000,24442,personnes,UNDESA,,,
KEN,UGA,migrants,2005,24645,personnes,UNDESA,,,
KEN,UGA,migrants,2010,24321,personnes,UNDESA,,,
KEN,UGA,migrants,2015,23998,personnes,UNDESA,,,
KEN,UGA,migrants,2020,23675,personnes,UNDESA,,,
KEN,UGA,migrants,2024,23416,personnes,UNDESA,,,
RWA,UGA,migrants,2000,104439,personnes,UNDESA,,,
RWA,UGA,migrants,2005,92150,personnes,UNDESA,,,
RWA,UGA,migrants,2010,84421,personnes,UNDESA,,,
RWA,UGA,migrants,2015,80434,personnes,UNDESA,,,
RWA,UGA,migrants,2020,76677,personnes,UNDESA,,,
RWA,UGA,migrants,2024,79149,personnes,UNDESA,,,
SOM,UGA,migrants,2000,5982,personnes,UNDESA,,,
SOM,UGA,migrants,2005,8458,personnes,UNDESA,,,
SOM,UGA,migrants,2010,22748,personnes,UNDESA,,,
SOM,UGA,migrants,2015,41622,personnes,UNDESA,,,
SOM,UGA,migrants,2020,53018,personnes,UNDESA,,,
SOM,UGA,migrants,2024,65070,personnes,UNDESA,,,
COD,UGA,migrants,2000,59982,personnes,UNDESA,,,
COD,UGA,migrants,2005,80038,personnes,UNDESA,,,
COD,UGA,migrants,2010,161865,personnes,UNDESA,,,
COD,UGA,migrants,2015,299572,personnes,UNDESA,,,
COD,UGA,migrants,2020,526428,personnes,UNDESA,,,
COD,UGA,migrants,2024,637206,personnes,UNDESA,,,
SDN,UGA,migrants,2000,240251,personnes,UNDESA,,,
SDN,UGA,migrants,2005,265185,personnes,UNDESA,,,
SDN,UGA,migrants,2010,89542,personnes,UNDESA,,,
SDN,UGA,migrants,2015,89403,personnes,UNDESA,,,
SDN,UGA,migrants,2020,107636,personnes,UNDESA,,,
SDN,UGA,migrants,2024,141990,personnes,UNDESA,,,
GBR,UGA,migrants,2000,1310,personnes,UNDESA,,,
GBR,UGA,migrants,2005,1285,personnes,UNDESA,,,
GBR,UGA,migrants,2010,963,personnes,UNDESA,,,
GBR,UGA,migrants,2015,641,personnes,UNDESA,,,
GBR,UGA,migrants,2020,320,personnes,UNDESA,,,
GBR,UGA,migrants,2024,62,personnes,UNDESA,,,
CAN,UGA,migrants,2000,247,personnes,UNDESA,,,
CAN,UGA,migrants,2005,265,personnes,UNDESA,,,
CAN,UGA,migrants,2010,259,personnes,UNDESA,,,
CAN,UGA,migrants,2015,253,personnes,UNDESA,,,
CAN,UGA,migrants,2020,246,personnes,UNDESA,,,
CAN,UGA,migrants,2024,241,personnes,UNDESA,,,
USA,UGA,migrants,2000,721,personnes,UNDESA,,,
USA,UGA,migrants,2005,899,personnes,UNDESA,,,
USA,UGA,migrants,2010,1037,personnes,UNDESA,,,
USA,UGA,migrants,2015,1174,personnes,UNDESA,,,
USA,UGA,migrants,2020,1312,personnes,UNDESA,,,
USA,UGA,migrants,2024,1422,personnes,UNDESA,,,
AUS,UGA,migrants,2000,137,personnes,UNDESA,,,
AUS,UGA,migrants,2005,146,personnes,UNDESA,,,
AUS,UGA,migrants,2010,163,personnes,UNDESA,,,
AUS,UGA,migrants,2015,180,personnes,UNDESA,,,
AUS,UGA,migrants,2020,197,personnes,UNDESA,,,
AUS,UGA,migrants,2024,210,personnes,UNDESA,,,
BDI,ZMB,migrants,2000,1796,personnes,UNDESA,,,
BDI,ZMB,migrants,2005,3825,personnes,UNDESA,,,
BDI,ZMB,migrants,2010,3243,personnes,UNDESA,,,
BDI,ZMB,migrants,2015,4856,personnes,UNDESA,,,
BDI,ZMB,migrants,2020,7018,personnes,UNDESA,,,
BDI,ZMB,migrants,2024,9305,personnes,UNDESA,,,
KEN,ZMB,migrants,2000,249,personnes,UNDESA,,,
KEN,ZMB,migrants,2005,364,personnes,UNDESA,,,
KEN,ZMB,migrants,2010,536,personnes,UNDESA,,,
KEN,ZMB,migrants,2015,472,personnes,UNDESA,,,
KEN,ZMB,migrants,2020,660,personnes,UNDESA,,,
KEN,ZMB,migrants,2024,875,personnes,UNDESA,,,
MWI,ZMB,migrants,2000,6937,personnes,UNDESA,,,
MWI,ZMB,migrants,2005,9665,personnes,UNDESA,,,
MWI,ZMB,migrants,2010,13467,personnes,UNDESA,,,
MWI,ZMB,migrants,2015,10363,personnes,UNDESA,,,
MWI,ZMB,migrants,2020,13422,personnes,UNDESA,,,
MWI,ZMB,migrants,2024,17796,personnes,UNDESA,,,
MOZ,ZMB,migrants,2000,545,personnes,UNDESA,,,
MOZ,ZMB,migrants,2005,842,personnes,UNDESA,,,
MOZ,ZMB,migrants,2010,1301,personnes,UNDESA,,,
MOZ,ZMB,migrants,2015,1146,personnes,UNDESA,,,
MOZ,ZMB,migrants,2020,1603,personnes,UNDESA,,,
MOZ,ZMB,migrants,2024,2125,personnes,UNDESA,,,
RWA,ZMB,migrants,2000,5662,personnes,UNDESA,,,
RWA,ZMB,migrants,2005,6873,personnes,UNDESA,,,
RWA,ZMB,migrants,2010,7462,personnes,UNDESA,,,
RWA,ZMB,migrants,2015,6573,personnes,UNDESA,,,
RWA,ZMB,migrants,2020,9202,personnes,UNDESA,,,
RWA,ZMB,migrants,2024,12201,personnes,UNDESA,,,
UGA,ZMB,migrants,2000,370,personnes,UNDESA,,,
UGA,ZMB,migrants,2005,355,personnes,UNDESA,,,
UGA,ZMB,migrants,2010,456,personnes,UNDESA,,,
UGA,ZMB,migrants,2015,401,personnes,UNDESA,,,
UGA,ZMB,migrants,2020,559,personnes,UNDESA,,,
UGA,ZMB,migrants,2024,741,personnes,UNDESA,,,
ZWE,ZMB,migrants,2000,9056,personnes,UNDESA,,,
ZWE,ZMB,migrants,2005,12444,personnes,UNDESA,,,
ZWE,ZMB,migrants,2010,17226,personnes,UNDESA,,,
ZWE,ZMB,migrants,2015,13175,personnes,UNDESA,,,
ZWE,ZMB,migrants,2020,16816,personnes,UNDESA,,,
ZWE,ZMB,migrants,2024,22297,personnes,UNDESA,,,
AGO,ZMB,migrants,2000,238248,personnes,UNDESA,,,
AGO,ZMB,migrants,2005,98687,personnes,UNDESA,,,
AGO,ZMB,migrants,2010,37306,personnes,UNDESA,,,
AGO,ZMB,migrants,2015,27864,personnes,UNDESA,,,
AGO,ZMB,migrants,2020,31424,personnes,UNDESA,,,
AGO,ZMB,migrants,2024,41665,personnes,UNDESA,,,
CMR,ZMB,migrants,2000,18,personnes,UNDESA,,,
CMR,ZMB,migrants,2005,66,personnes,UNDESA,,,
CMR,ZMB,migrants,2010,243,personnes,UNDESA,,,
CMR,ZMB,migrants,2015,214,personnes,UNDESA,,,
CMR,ZMB,migrants,2020,299,personnes,UNDESA,,,
CMR,ZMB,migrants,2024,396,personnes,UNDESA,,,
COG,ZMB,migrants,2000,4330,personnes,UNDESA,,,
COG,ZMB,migrants,2005,5632,personnes,UNDESA,,,
COG,ZMB,migrants,2010,8481,personnes,UNDESA,,,
COG,ZMB,migrants,2015,7471,personnes,UNDESA,,,
COG,ZMB,migrants,2020,10460,personnes,UNDESA,,,
COG,ZMB,migrants,2024,13869,personnes,UNDESA,,,
COD,ZMB,migrants,2000,58237,personnes,UNDESA,,,
COD,ZMB,migrants,2005,73742,personnes,UNDESA,,,
COD,ZMB,migrants,2010,20933,personnes,UNDESA,,,
COD,ZMB,migrants,2015,26440,personnes,UNDESA,,,
COD,ZMB,migrants,2020,50661,personnes,UNDESA,,,
COD,ZMB,migrants,2024,67171,personnes,UNDESA,,,
EGY,ZMB,migrants,2000,83,personnes,UNDESA,,,
EGY,ZMB,migrants,2005,116,personnes,UNDESA,,,
EGY,ZMB,migrants,2010,164,personnes,UNDESA,,,
EGY,ZMB,migrants,2015,144,personnes,UNDESA,,,
EGY,ZMB,migrants,2020,200,personnes,UNDESA,,,
EGY,ZMB,migrants,2024,265,personnes,UNDESA,,,
BWA,ZMB,migrants,2000,111,personnes,UNDESA,,,
BWA,ZMB,migrants,2005,319,personnes,UNDESA,,,
BWA,ZMB,migrants,2010,918,personnes,UNDESA,,,
BWA,ZMB,migrants,2015,808,personnes,UNDESA,,,
BWA,ZMB,migrants,2020,1130,personnes,UNDESA,,,
BWA,ZMB,migrants,2024,1498,personnes,UNDESA,,,
NAM,ZMB,migrants,2000,101,personnes,UNDESA,,,
NAM,ZMB,migrants,2005,251,personnes,UNDESA,,,
NAM,ZMB,migrants,2010,630,personnes,UNDESA,,,
NAM,ZMB,migrants,2015,554,personnes,UNDESA,,,
NAM,ZMB,migrants,2020,774,personnes,UNDESA,,,
NAM,ZMB,migrants,2024,1026,personnes,UNDESA,,,
ZAF,ZMB,migrants,2000,1535,personnes,UNDESA,,,
ZAF,ZMB,migrants,2005,2170,personnes,UNDESA,,,
ZAF,ZMB,migrants,2010,3072,personnes,UNDESA,,,
ZAF,ZMB,migrants,2015,2706,personnes,UNDESA,,,
ZAF,ZMB,migrants,2020,3788,personnes,UNDESA,,,
ZAF,ZMB,migrants,2024,5022,personnes,UNDESA,,,
GHA,ZMB,migrants,2000,166,personnes,UNDESA,,,
GHA,ZMB,migrants,2005,170,personnes,UNDESA,,,
GHA,ZMB,migrants,2010,175,personnes,UNDESA,,,
GHA,ZMB,migrants,2015,154,personnes,UNDESA,,,
GHA,ZMB,migrants,2020,214,personnes,UNDESA,,,
GHA,ZMB,migrants,2024,284,personnes,UNDESA,,,
MLI,ZMB,migrants,2000,194,personnes,UNDESA,,,
MLI,ZMB,migrants,2005,205,personnes,UNDESA,,,
MLI,ZMB,migrants,2010,217,personnes,UNDESA,,,
MLI,ZMB,migrants,2015,191,personnes,UNDESA,,,
MLI,ZMB,migrants,2020,267,personnes,UNDESA,,,
MLI,ZMB,migrants,2024,354,personnes,UNDESA,,,
NGA,ZMB,migrants,2000,138,personnes,UNDESA,,,
NGA,ZMB,migrants,2005,263,personnes,UNDESA,,,
NGA,ZMB,migrants,2010,508,personnes,UNDESA,,,
NGA,ZMB,migrants,2015,447,personnes,UNDESA,,,
NGA,ZMB,migrants,2020,625,personnes,UNDESA,,,
NGA,ZMB,migrants,2024,829,personnes,UNDESA,,,
SEN,ZMB,migrants,2000,166,personnes,UNDESA,,,
SEN,ZMB,migrants,2005,153,personnes,UNDESA,,,
SEN,ZMB,migrants,2010,142,personnes,UNDESA,,,
SEN,ZMB,migrants,2015,125,personnes,UNDESA,,,
SEN,ZMB,migrants,2020,175,personnes,UNDESA,,,
SEN,ZMB,migrants,2024,232,personnes,UNDESA,,,
CHN,ZMB,migrants,2000,166,personnes,UNDESA,,,
CHN,ZMB,migrants,2005,408,personnes,UNDESA,,,
CHN,ZMB,migrants,2010,1007,personnes,UNDESA,,,
CHN,ZMB,migrants,2015,887,personnes,UNDESA,,,
CHN,ZMB,migrants,2020,1241,personnes,UNDESA,,,
CHN,ZMB,migrants,2024,1645,personnes,UNDESA,,,
JPN,ZMB,migrants,2000,129,personnes,UNDESA,,,
JPN,ZMB,migrants,2005,113,personnes,UNDESA,,,
JPN,ZMB,migrants,2010,100,personnes,UNDESA,,,
JPN,ZMB,migrants,2015,88,personnes,UNDESA,,,
JPN,ZMB,migrants,2020,123,personnes,UNDESA,,,
JPN,ZMB,migrants,2024,163,personnes,UNDESA,,,
IND,ZMB,migrants,2000,3468,personnes,UNDESA,,,
IND,ZMB,migrants,2005,4007,personnes,UNDESA,,,
IND,ZMB,migrants,2010,4630,personnes,UNDESA,,,
IND,ZMB,migrants,2015,4078,personnes,UNDESA,,,
IND,ZMB,migrants,2020,5709,personnes,UNDESA,,,
IND,ZMB,migrants,2024,7569,personnes,UNDESA,,,
GBR,ZMB,migrants,2000,1036,personnes,UNDESA,,,
GBR,ZMB,migrants,2005,1154,personnes,UNDESA,,,
GBR,ZMB,migrants,2010,1286,personnes,UNDESA,,,
GBR,ZMB,migrants,2015,1132,personnes,UNDESA,,,
GBR,ZMB,migrants,2020,1584,personnes,UNDESA,,,
GBR,ZMB,migrants,2024,2100,personnes,UNDESA,,,
FRA,ZMB,migrants,2000,55,personnes,UNDESA,,,
FRA,ZMB,migrants,2005,62,personnes,UNDESA,,,
FRA,ZMB,migrants,2010,70,personnes,UNDESA,,,
FRA,ZMB,migrants,2015,61,personnes,UNDESA,,,
FRA,ZMB,migrants,2020,84,personnes,UNDESA,,,
FRA,ZMB,migrants,2024,111,personnes,UNDESA,,,
DEU,ZMB,migrants,2000,157,personnes,UNDESA,,,
DEU,ZMB,migrants,2005,209,personnes,UNDESA,,,
DEU,ZMB,migrants,2010,279,personnes,UNDESA,,,
DEU,ZMB,migrants,2015,245,personnes,UNDESA,,,
DEU,ZMB,migrants,2020,341,personnes,UNDESA,,,
DEU,ZMB,migrants,2024,452,personnes,UNDESA,,,
CAN,ZMB,migrants,2000,157,personnes,UNDESA,,,
CAN,ZMB,migrants,2005,177,personnes,UNDESA,,,
CAN,ZMB,migrants,2010,200,personnes,UNDESA,,,
CAN,ZMB,migrants,2015,176,personnes,UNDESA,,,
CAN,ZMB,migrants,2020,246,personnes,UNDESA,,,
CAN,ZMB,migrants,2024,326,personnes,UNDESA,,,
USA,ZMB,migrants,2000,462,personnes,UNDESA,,,
USA,ZMB,migrants,2005,662,personnes,UNDESA,,,
USA,ZMB,migrants,2010,949,personnes,UNDESA,,,
USA,ZMB,migrants,2015,836,personnes,UNDESA,,,
USA,ZMB,migrants,2020,1169,personnes,UNDESA,,,
USA,ZMB,migrants,2024,1550,personnes,UNDESA,,,
AUS,ZMB,migrants,2000,83,personnes,UNDESA,,,
AUS,ZMB,migrants,2005,148,personnes,UNDESA,,,
AUS,ZMB,migrants,2010,264,personnes,UNDESA,,,
AUS,ZMB,migrants,2015,232,personnes,UNDESA,,,
AUS,ZMB,migrants,2020,323,personnes,UNDESA,,,
AUS,ZMB,migrants,2024,428,personnes,UNDESA,,,
MWI,ZWE,migrants,2000,92989,personnes,UNDESA,,,
MWI,ZWE,migrants,2005,102211,personnes,UNDESA,,,
MWI,ZWE,migrants,2010,103681,personnes,UNDESA,,,
MWI,ZWE,migrants,2015,104247,personnes,UNDESA,,,
MWI,ZWE,migrants,2020,108491,personnes,UNDESA,,,
MWI,ZWE,migrants,2024,111872,personnes,UNDESA,,,
MOZ,ZWE,migrants,2000,197838,personnes,UNDESA,,,
MOZ,ZWE,migrants,2005,145402,personnes,UNDESA,,,
MOZ,ZWE,migrants,2010,117799,personnes,UNDESA,,,
MOZ,ZWE,migrants,2015,118442,personnes,UNDESA,,,
MOZ,ZWE,migrants,2020,122923,personnes,UNDESA,,,
MOZ,ZWE,migrants,2024,126753,personnes,UNDESA,,,
ZMB,ZWE,migrants,2000,26337,personnes,UNDESA,,,
ZMB,ZWE,migrants,2005,29759,personnes,UNDESA,,,
ZMB,ZWE,migrants,2010,30373,personnes,UNDESA,,,
ZMB,ZWE,migrants,2015,30538,personnes,UNDESA,,,
ZMB,ZWE,migrants,2020,31692,personnes,UNDESA,,,
ZMB,ZWE,migrants,2024,32680,personnes,UNDESA,,,
BWA,ZWE,migrants,2000,4012,personnes,UNDESA,,,
BWA,ZWE,migrants,2005,4134,personnes,UNDESA,,,
BWA,ZWE,migrants,2010,3705,personnes,UNDESA,,,
BWA,ZWE,migrants,2015,3725,personnes,UNDESA,,,
BWA,ZWE,migrants,2020,3865,personnes,UNDESA,,,
BWA,ZWE,migrants,2024,3985,personnes,UNDESA,,,
ZAF,ZWE,migrants,2000,17024,personnes,UNDESA,,,
ZAF,ZWE,migrants,2005,19010,personnes,UNDESA,,,
ZAF,ZWE,migrants,2010,18910,personnes,UNDESA,,,
ZAF,ZWE,migrants,2015,19013,personnes,UNDESA,,,
ZAF,ZWE,migrants,2020,19731,personnes,UNDESA,,,
ZAF,ZWE,migrants,2024,20346,personnes,UNDESA,,,
GBR,ZWE,migrants,2000,23747,personnes,UNDESA,,,
GBR,ZWE,migrants,2005,19394,personnes,UNDESA,,,
GBR,ZWE,migrants,2010,12174,personnes,UNDESA,,,
GBR,ZWE,migrants,2015,12243,personnes,UNDESA,,,
GBR,ZWE,migrants,2020,12705,personnes,UNDESA,,,
GBR,ZWE,migrants,2024,13101,personnes,UNDESA,,,
MOZ,AGO,migrants,2000,128,personnes,UNDESA,,,
MOZ,AGO,migrants,2005,169,personnes,UNDESA,,,
MOZ,AGO,migrants,2010,205,personnes,UNDESA,,,
MOZ,AGO,migrants,2015,235,personnes,UNDESA,,,
MOZ,AGO,migrants,2020,248,personnes,UNDESA,,,
MOZ,AGO,migrants,2024,256,personnes,UNDESA,,,
RWA,AGO,migrants,2000,183,personnes,UNDESA,,,
RWA,AGO,migrants,2005,536,personnes,UNDESA,,,
RWA,AGO,migrants,2010,879,personnes,UNDESA,,,
RWA,AGO,migrants,2015,1186,personnes,UNDESA,,,
RWA,AGO,migrants,2020,1260,personnes,UNDESA,,,
RWA,AGO,migrants,2024,1299,personnes,UNDESA,,,
ZMB,AGO,migrants,2000,158,personnes,UNDESA,,,
ZMB,AGO,migrants,2005,209,personnes,UNDESA,,,
ZMB,AGO,migrants,2010,254,personnes,UNDESA,,,
ZMB,AGO,migrants,2015,290,personnes,UNDESA,,,
ZMB,AGO,migrants,2020,307,personnes,UNDESA,,,
ZMB,AGO,migrants,2024,316,personnes,UNDESA,,,
TCD,AGO,migrants,2000,16,personnes,UNDESA,,,
TCD,AGO,migrants,2005,22,personnes,UNDESA,,,
TCD,AGO,migrants,2010,27,personnes,UNDESA,,,
TCD,AGO,migrants,2015,31,personnes,UNDESA,,,
TCD,AGO,migrants,2020,1889,personnes,UNDESA,,,
TCD,AGO,migrants,2024,1947,personnes,UNDESA,,,
COG,AGO,migrants,2000,543,personnes,UNDESA,,,
COG,AGO,migrants,2005,715,personnes,UNDESA,,,
COG,AGO,migrants,2010,870,personnes,UNDESA,,,
COG,AGO,migrants,2015,997,personnes,UNDESA,,,
COG,AGO,migrants,2020,1059,personnes,UNDESA,,,
COG,AGO,migrants,2024,1091,personnes,UNDESA,,,
COD,AGO,migrants,2000,17735,personnes,UNDESA,,,
COD,AGO,migrants,2005,24738,personnes,UNDESA,,,
COD,AGO,migrants,2010,31210,personnes,UNDESA,,,
COD,AGO,migrants,2015,75667,personnes,UNDESA,,,
COD,AGO,migrants,2020,90444,personnes,UNDESA,,,
COD,AGO,migrants,2024,93210,personnes,UNDESA,,,
NAM,AGO,migrants,2000,457,personnes,UNDESA,,,
NAM,AGO,migrants,2005,601,personnes,UNDESA,,,
NAM,AGO,migrants,2010,732,personnes,UNDESA,,,
NAM,AGO,migrants,2015,839,personnes,UNDESA,,,
NAM,AGO,migrants,2020,890,personnes,UNDESA,,,
NAM,AGO,migrants,2024,917,personnes,UNDESA,,,
ZAF,AGO,migrants,2000,3226,personnes,UNDESA,,,
ZAF,AGO,migrants,2005,4241,personnes,UNDESA,,,
ZAF,AGO,migrants,2010,5162,personnes,UNDESA,,,
ZAF,AGO,migrants,2015,5917,personnes,UNDESA,,,
ZAF,AGO,migrants,2020,6295,personnes,UNDESA,,,
ZAF,AGO,migrants,2024,6487,personnes,UNDESA,,,
CPV,AGO,migrants,2000,4724,personnes,UNDESA,,,
CPV,AGO,migrants,2005,6209,personnes,UNDESA,,,
CPV,AGO,migrants,2010,7558,personnes,UNDESA,,,
CPV,AGO,migrants,2015,8662,personnes,UNDESA,,,
CPV,AGO,migrants,2020,9215,personnes,UNDESA,,,
CPV,AGO,migrants,2024,9497,personnes,UNDESA,,,
CIV,AGO,migrants,2000,7,personnes,UNDESA,,,
CIV,AGO,migrants,2005,21,personnes,UNDESA,,,
CIV,AGO,migrants,2010,1424,personnes,UNDESA,,,
CIV,AGO,migrants,2015,6448,personnes,UNDESA,,,
CIV,AGO,migrants,2020,12644,personnes,UNDESA,,,
CIV,AGO,migrants,2024,13031,personnes,UNDESA,,,
GIN,AGO,migrants,2000,173,personnes,UNDESA,,,
GIN,AGO,migrants,2005,228,personnes,UNDESA,,,
GIN,AGO,migrants,2010,277,personnes,UNDESA,,,
GIN,AGO,migrants,2015,9252,personnes,UNDESA,,,
GIN,AGO,migrants,2020,18142,personnes,UNDESA,,,
GIN,AGO,migrants,2024,18697,personnes,UNDESA,,,
PRT,AGO,migrants,2000,7014,personnes,UNDESA,,,
PRT,AGO,migrants,2005,6772,personnes,UNDESA,,,
PRT,AGO,migrants,2010,6384,personnes,UNDESA,,,
PRT,AGO,migrants,2015,5867,personnes,UNDESA,,,
PRT,AGO,migrants,2020,5292,personnes,UNDESA,,,
PRT,AGO,migrants,2024,5454,personnes,UNDESA,,,
AGO,CMR,migrants,2005,2571,personnes,UNDESA,,,
AGO,CMR,migrants,2010,2046,personnes,UNDESA,,,
AGO,CMR,migrants,2015,2555,personnes,UNDESA,,,
AGO,CMR,migrants,2020,2976,personnes,UNDESA,,,
AGO,CMR,migrants,2024,3303,personnes,UNDESA,,,
CAF,CMR,migrants,2005,14607,personnes,UNDESA,,,
CAF,CMR,migrants,2010,105626,personnes,UNDESA,,,
CAF,CMR,migrants,2015,271319,personnes,UNDESA,,,
CAF,CMR,migrants,2020,303005,personnes,UNDESA,,,
